user,dataMode,time,error,qType,vRate,eRate,ans,correct,confidence,age,sex,degree,monitor,computer,expert,expertProgressive
jt8quzbt,V10E20,11778,0.33,1,10,20,140000,105000,3,40-49,Female,Masters,23 or larger,31-40,intermediate,novice
jt8quzbt,V10E20,15675,0,2,10,20,C,C,2,40-49,Female,Masters,23 or larger,31-40,intermediate,novice
jt8quzbt,V10E20,4520,0.33,0,10,20,60000,45000,3,40-49,Female,Masters,23 or larger,31-40,intermediate,novice
jt8quzbt,V10E20,8243,0.38,1,10,20,180000,130000,3,40-49,Female,Masters,23 or larger,31-40,intermediate,novice
jt8quzbt,V10E20,6175,0,2,10,20,E,E,3,40-49,Female,Masters,23 or larger,31-40,intermediate,novice
jt8qvnz9,V20E10,711,0.24,1,20,10,80000,105000,2,25-39,Male,Bachelors,17,gt60,low-intermediate,low-intermediate
jt8qvnz9,V20E10,1152,0,2,20,10,c,C,3,25-39,Male,Bachelors,17,gt60,low-intermediate,low-intermediate
jt8qvnz9,V20E10,472,0.11,0,20,10,40000,45000,2,25-39,Male,Bachelors,17,gt60,low-intermediate,low-intermediate
jt8qvnz9,V20E10,583,0.46,1,20,10,70000,130000,2,25-39,Male,Bachelors,17,gt60,low-intermediate,low-intermediate
jt8qvnz9,V20E10,702,1,2,20,10,a,E,2,25-39,Male,Bachelors,17,gt60,low-intermediate,low-intermediate
jt8qwir5,V20E5,9037,0.05,1,20,5,110000,105000,3,18-24,Male,High School,15,21-30,intermediate,low-intermediate
jt8qwir5,V20E5,6253,0,2,20,5,C,C,4,18-24,Male,High School,15,21-30,intermediate,low-intermediate
jt8qwir5,V20E5,10494,0.11,0,20,5,50000,45000,4,18-24,Male,High School,15,21-30,intermediate,low-intermediate
jt8qwir5,V20E5,12276,0,1,20,5,130000,130000,3,18-24,Male,High School,15,21-30,intermediate,low-intermediate
jt8qwir5,V20E5,6445,0,2,20,5,E,E,4,18-24,Male,High School,15,21-30,intermediate,low-intermediate
jt8r0mmh,V5E20,14016,0.05,1,5,20,110000,105000,3,25-39,Male,Masters,17,31-40,intermediate,low-intermediate
jt8r0mmh,V5E20,6410,0,2,5,20,C,C,4,25-39,Male,Masters,17,31-40,intermediate,low-intermediate
jt8r0mmh,V5E20,10239,0,0,5,20,45000,45000,3,25-39,Male,Masters,17,31-40,intermediate,low-intermediate
jt8r0mmh,V5E20,16289,0.04,1,5,20,125000,130000,3,25-39,Male,Masters,17,31-40,intermediate,low-intermediate
jt8r0mmh,V5E20,3464,0,2,5,20,E,E,4,25-39,Male,Masters,17,31-40,intermediate,low-intermediate
jt8r2qsc,V5E20,9894,0.33,1,5,20,140000,105000,2,25-39,Female,Masters,15,21-30,intermediate,intermediate
jt8r2qsc,V5E20,12649,0,2,5,20,C,C,1,25-39,Female,Masters,15,21-30,intermediate,intermediate
jt8r2qsc,V5E20,6518,0.33,0,5,20,60000,45000,2,25-39,Female,Masters,15,21-30,intermediate,intermediate
jt8r2qsc,V5E20,5167,0.08,1,5,20,120000,130000,1,25-39,Female,Masters,15,21-30,intermediate,intermediate
jt8r2qsc,V5E20,6480,1,2,5,20,D,E,2,25-39,Female,Masters,15,21-30,intermediate,intermediate
jt8r2v14,V10E10,10355,0.05,1,10,10,100000,105000,4,25-39,Male,Bachelors,23 or larger,gt60,intermediate,intermediate
jt8r2v14,V10E10,3758,0,2,10,10,c,C,4,25-39,Male,Bachelors,23 or larger,gt60,intermediate,intermediate
jt8r2v14,V10E10,8490,0.78,0,10,10,80000,45000,3,25-39,Male,Bachelors,23 or larger,gt60,intermediate,intermediate
jt8r2v14,V10E10,5399,0.08,1,10,10,120000,130000,4,25-39,Male,Bachelors,23 or larger,gt60,intermediate,intermediate
jt8r2v14,V10E10,18668,0,2,10,10,e,E,4,25-39,Male,Bachelors,23 or larger,gt60,intermediate,intermediate
jt8r2y22,V15E10,6634,0.05,1,15,10,100000,105000,3,25-39,Male,Bachelors,19,41-50,intermediate,intermediate
jt8r2y22,V15E10,5592,0,2,15,10,C,C,4,25-39,Male,Bachelors,19,41-50,intermediate,intermediate
jt8r2y22,V15E10,6783,0,0,15,10,45000,45000,3,25-39,Male,Bachelors,19,41-50,intermediate,intermediate
jt8r2y22,V15E10,5666,0,1,15,10,130000,130000,3,25-39,Male,Bachelors,19,41-50,intermediate,intermediate
jt8r2y22,V15E10,5479,0,2,15,10,E,E,4,25-39,Male,Bachelors,19,41-50,intermediate,intermediate
jt8r48x1,V10E20,5188,0.14,1,10,20,120000,105000,3,25-39,Male,High School,11,gt60,intermediate,low-intermediate
jt8r48x1,V10E20,3356,0,2,10,20,C,C,3,25-39,Male,High School,11,gt60,intermediate,low-intermediate
jt8r48x1,V10E20,2037,0.11,0,10,20,40000,45000,3,25-39,Male,High School,11,gt60,intermediate,low-intermediate
jt8r48x1,V10E20,6506,0.08,1,10,20,140000,130000,2,25-39,Male,High School,11,gt60,intermediate,low-intermediate
jt8r48x1,V10E20,2155,0,2,10,20,E,E,3,25-39,Male,High School,11,gt60,intermediate,low-intermediate
jt8r50gq,V10E15,15884,0,1,10,15,105000,105000,3,25-39,Male,Bachelors,15,41-50,intermediate,low-intermediate
jt8r50gq,V10E15,12142,0,2,10,15,C,C,4,25-39,Male,Bachelors,15,41-50,intermediate,low-intermediate
jt8r50gq,V10E15,10922,0.11,0,10,15,50000,45000,3,25-39,Male,Bachelors,15,41-50,intermediate,low-intermediate
jt8r50gq,V10E15,15929,0.02,1,10,15,132000,130000,3,25-39,Male,Bachelors,15,41-50,intermediate,low-intermediate
jt8r50gq,V10E15,10778,0,2,10,15,E,E,4,25-39,Male,Bachelors,15,41-50,intermediate,low-intermediate
jt8r58y8,V15E15,15531,0,1,15,15,104600,105000,4,25-39,Female,Bachelors,15,41-50,intermediate,high-intermediate
jt8r58y8,V15E15,7691,0,2,15,15,C,C,4,25-39,Female,Bachelors,15,41-50,intermediate,high-intermediate
jt8r58y8,V15E15,3346,0.11,0,15,15,39900,45000,4,25-39,Female,Bachelors,15,41-50,intermediate,high-intermediate
jt8r58y8,V15E15,8281,0.31,1,15,15,170000,130000,3,25-39,Female,Bachelors,15,41-50,intermediate,high-intermediate
jt8r58y8,V15E15,8448,0,2,15,15,E,E,4,25-39,Female,Bachelors,15,41-50,intermediate,high-intermediate
jt8r5bdy,V15E20,8946,0.05,1,15,20,100000,105000,3,40-49,Female,High School,15,31-40,low-intermediate,low-intermediate
jt8r5bdy,V15E20,10170,0,2,15,20,C,C,4,40-49,Female,High School,15,31-40,low-intermediate,low-intermediate
jt8r5bdy,V15E20,7104,0.11,0,15,20,50000,45000,3,40-49,Female,High School,15,31-40,low-intermediate,low-intermediate
jt8r5bdy,V15E20,14762,0.15,1,15,20,150000,130000,3,40-49,Female,High School,15,31-40,low-intermediate,low-intermediate
jt8r5bdy,V15E20,10508,0,2,15,20,E,E,3,40-49,Female,High School,15,31-40,low-intermediate,low-intermediate
jt8r6mml,V5E10,26904,0,1,5,10,105000,105000,2,18-24,Female,High School,21,31-40,low-intermediate,novice
jt8r6mml,V5E10,7809,0,2,5,10,C,C,3,18-24,Female,High School,21,31-40,low-intermediate,novice
jt8r6mml,V5E10,21528,0.02,0,5,10,46000,45000,2,18-24,Female,High School,21,31-40,low-intermediate,novice
jt8r6mml,V5E10,22688,0.08,1,5,10,120000,130000,2,18-24,Female,High School,21,31-40,low-intermediate,novice
jt8r6mml,V5E10,8440,0,2,5,10,E,E,3,18-24,Female,High School,21,31-40,low-intermediate,novice
jt8r76ou,V10E15,9512,0.05,1,10,15,110000,105000,3,25-39,Male,High School,21,gt60,novice,novice
jt8r76ou,V10E15,13224,0,2,10,15,C,C,4,25-39,Male,High School,21,gt60,novice,novice
jt8r76ou,V10E15,7905,0.11,0,10,15,50000,45000,3,25-39,Male,High School,21,gt60,novice,novice
jt8r76ou,V10E15,19072,0,1,10,15,130000,130000,3,25-39,Male,High School,21,gt60,novice,novice
jt8r76ou,V10E15,14392,0,2,10,15,E,E,4,25-39,Male,High School,21,gt60,novice,novice
jt8r7jkk,V20E5,13517,0.05,1,20,5,110000,105000,2,18-24,Female,High School,23 or larger,gt60,low-intermediate,low-intermediate
jt8r7jkk,V20E5,4442,0,2,20,5,C,C,3,18-24,Female,High School,23 or larger,gt60,low-intermediate,low-intermediate
jt8r7jkk,V20E5,8108,0.04,0,20,5,47000,45000,3,18-24,Female,High School,23 or larger,gt60,low-intermediate,low-intermediate
jt8r7jkk,V20E5,15981,0.05,1,20,5,136000,130000,2,18-24,Female,High School,23 or larger,gt60,low-intermediate,low-intermediate
jt8r7jkk,V20E5,6095,0,2,20,5,E,E,3,18-24,Female,High School,23 or larger,gt60,low-intermediate,low-intermediate
jt8r7lax,V20E5,22718,0.09,1,20,5,114000,105000,3,40-49,Female,Bachelors,23 or larger,gt60,intermediate,low-intermediate
jt8r7lax,V20E5,15699,0,2,20,5,c,C,3,40-49,Female,Bachelors,23 or larger,gt60,intermediate,low-intermediate
jt8r7lax,V20E5,17535,0.1,0,20,5,49500,45000,3,40-49,Female,Bachelors,23 or larger,gt60,intermediate,low-intermediate
jt8r7lax,V20E5,18562,0.08,1,20,5,140000,130000,3,40-49,Female,Bachelors,23 or larger,gt60,intermediate,low-intermediate
jt8r7lax,V20E5,15195,0,2,20,5,e,E,3,40-49,Female,Bachelors,23 or larger,gt60,intermediate,low-intermediate
jt8r7vds,V15E10,20419,0.52,1,15,10,50000,105000,3,25-39,Male,Masters,13,41-50,low-intermediate,low-intermediate
jt8r7vds,V15E10,15632,0,2,15,10,C,C,3,25-39,Male,Masters,13,41-50,low-intermediate,low-intermediate
jt8r7vds,V15E10,18508,0.09,0,15,10,49000,45000,3,25-39,Male,Masters,13,41-50,low-intermediate,low-intermediate
jt8r7vds,V15E10,5844,0.31,1,15,10,90000,130000,3,25-39,Male,Masters,13,41-50,low-intermediate,low-intermediate
jt8r7vds,V15E10,9383,0,2,15,10,E,E,3,25-39,Male,Masters,13,41-50,low-intermediate,low-intermediate
jt8r8wcx,V5E10,13770,0.05,1,5,10,100000,105000,3,25-39,Male,Bachelors,23 or larger,31-40,high-intermediate,intermediate
jt8r8wcx,V5E10,5392,0,2,5,10,c,C,4,25-39,Male,Bachelors,23 or larger,31-40,high-intermediate,intermediate
jt8r8wcx,V5E10,15465,0.02,0,5,10,44000,45000,3,25-39,Male,Bachelors,23 or larger,31-40,high-intermediate,intermediate
jt8r8wcx,V5E10,8936,0,1,5,10,130000,130000,3,25-39,Male,Bachelors,23 or larger,31-40,high-intermediate,intermediate
jt8r8wcx,V5E10,9672,0,2,5,10,e,E,2,25-39,Male,Bachelors,23 or larger,31-40,high-intermediate,intermediate
jt8r9nju,V10E20,10386,0.05,1,10,20,100000,105000,3,25-39,Female,Masters,17,31-40,intermediate,novice
jt8r9nju,V10E20,4104,0,2,10,20,C,C,4,25-39,Female,Masters,17,31-40,intermediate,novice
jt8r9nju,V10E20,4284,0.09,0,10,20,41000,45000,2,25-39,Female,Masters,17,31-40,intermediate,novice
jt8r9nju,V10E20,7851,0.02,1,10,20,132000,130000,2,25-39,Female,Masters,17,31-40,intermediate,novice
jt8r9nju,V10E20,3177,0,2,10,20,E,E,4,25-39,Female,Masters,17,31-40,intermediate,novice
jt8ra3sj,V10E20,30103,0,1,10,20,105000,105000,1,25-39,Male,Bachelors,15,gt60,low-intermediate,low-intermediate
jt8ra3sj,V10E20,12644,0,2,10,20,C,C,3,25-39,Male,Bachelors,15,gt60,low-intermediate,low-intermediate
jt8ra3sj,V10E20,9564,0.11,0,10,20,40000,45000,3,25-39,Male,Bachelors,15,gt60,low-intermediate,low-intermediate
jt8ra3sj,V10E20,20893,0.04,1,10,20,135000,130000,2,25-39,Male,Bachelors,15,gt60,low-intermediate,low-intermediate
jt8ra3sj,V10E20,12072,0,2,10,20,E,E,2,25-39,Male,Bachelors,15,gt60,low-intermediate,low-intermediate
jt8raijk,V20E10,5935,0.33,1,20,10,70000,105000,2,25-39,Male,Bachelors,15,31-40,low-intermediate,novice
jt8raijk,V20E10,11592,0,2,20,10,c,C,3,25-39,Male,Bachelors,15,31-40,low-intermediate,novice
jt8raijk,V20E10,8760,0.11,0,20,10,50000,45000,3,25-39,Male,Bachelors,15,31-40,low-intermediate,novice
jt8raijk,V20E10,6800,0.31,1,20,10,90000,130000,2,25-39,Male,Bachelors,15,31-40,low-intermediate,novice
jt8raijk,V20E10,9056,0,2,20,10,E,E,4,25-39,Male,Bachelors,15,31-40,low-intermediate,novice
jt8razea,V15E20,4000,0.33,1,15,20,140000,105000,3,40-49,Male,Bachelors,19,31-40,intermediate,low-intermediate
jt8razea,V15E20,2300,0,2,15,20,C,C,3,40-49,Male,Bachelors,19,31-40,intermediate,low-intermediate
jt8razea,V15E20,2021,0.33,0,15,20,60000,45000,3,40-49,Male,Bachelors,19,31-40,intermediate,low-intermediate
jt8razea,V15E20,3728,0.54,1,15,20,200000,130000,3,40-49,Male,Bachelors,19,31-40,intermediate,low-intermediate
jt8razea,V15E20,7431,0,2,15,20,E,E,4,40-49,Male,Bachelors,19,31-40,intermediate,low-intermediate
jt8rb7ec,V20E5,20077,0.05,1,20,5,100000,105000,3,25-39,Female,Bachelors,21,31-40,intermediate,low-intermediate
jt8rb7ec,V20E5,20376,0,2,20,5,C,C,3,25-39,Female,Bachelors,21,31-40,intermediate,low-intermediate
jt8rb7ec,V20E5,19847,0,0,20,5,45000,45000,3,25-39,Female,Bachelors,21,31-40,intermediate,low-intermediate
jt8rb7ec,V20E5,23064,0.08,1,20,5,140000,130000,2,25-39,Female,Bachelors,21,31-40,intermediate,low-intermediate
jt8rb7ec,V20E5,13808,0,2,20,5,E,E,3,25-39,Female,Bachelors,21,31-40,intermediate,low-intermediate
jt8rh2fy,V20E20,12561,0.05,1,20,20,100000,105000,2,50-59,Female,Bachelors,21,21-30,novice,novice
jt8rh2fy,V20E20,9512,0,2,20,20,c,C,3,50-59,Female,Bachelors,21,21-30,novice,novice
jt8rh2fy,V20E20,6769,0.11,0,20,20,40000,45000,3,50-59,Female,Bachelors,21,21-30,novice,novice
jt8rh2fy,V20E20,10086,0.08,1,20,20,120000,130000,2,50-59,Female,Bachelors,21,21-30,novice,novice
jt8rh2fy,V20E20,9951,0,2,20,20,E,E,3,50-59,Female,Bachelors,21,21-30,novice,novice
jt8rh3p5,V15E20,10562,1.1,1,15,20,220000,105000,1,25-39,Male,High School,15,21-30,novice,novice
jt8rh3p5,V15E20,11124,0,2,15,20,c,C,3,25-39,Male,High School,15,21-30,novice,novice
jt8rh3p5,V15E20,6334,0.33,0,15,20,60000,45000,2,25-39,Male,High School,15,21-30,novice,novice
jt8rh3p5,V15E20,5161,0.23,1,15,20,160000,130000,2,25-39,Male,High School,15,21-30,novice,novice
jt8rh3p5,V15E20,7577,1,2,15,20,F,E,3,25-39,Male,High School,15,21-30,novice,novice
jt8rhdm7,V5E15,10602,0.52,1,5,15,160000,105000,2,25-39,Male,High School,dontknow,Unspecified,novice,novice
jt8rhdm7,V5E15,7392,0,2,5,15,c,C,2,25-39,Male,High School,dontknow,Unspecified,novice,novice
jt8rhdm7,V5E15,7720,0.33,0,5,15,60000,45000,2,25-39,Male,High School,dontknow,Unspecified,novice,novice
jt8rhdm7,V5E15,8148,0,1,5,15,130000,130000,2,25-39,Male,High School,dontknow,Unspecified,novice,novice
jt8rhdm7,V5E15,9562,1,2,5,15,c,E,1,25-39,Male,High School,dontknow,Unspecified,novice,novice
jt8rli1z,V5E15,14735,0.14,1,5,15,90000,105000,2,25-39,Female,Masters,17,21-30,intermediate,low-intermediate
jt8rli1z,V5E15,13877,0,2,5,15,c,C,3,25-39,Female,Masters,17,21-30,intermediate,low-intermediate
jt8rli1z,V5E15,12383,0,0,5,15,45000,45000,2,25-39,Female,Masters,17,21-30,intermediate,low-intermediate
jt8rli1z,V5E15,16844,0.08,1,5,15,120000,130000,2,25-39,Female,Masters,17,21-30,intermediate,low-intermediate
jt8rli1z,V5E15,14537,0,2,5,15,e,E,3,25-39,Female,Masters,17,21-30,intermediate,low-intermediate
jt8ro25w,V10E5,25666,0.14,1,10,5,90000,105000,3,40-49,Female,High School,19,41-50,novice,novice
jt8ro25w,V10E5,6913,0,2,10,5,C,C,4,40-49,Female,High School,19,41-50,novice,novice
jt8ro25w,V10E5,12591,0.33,0,10,5,60000,45000,3,40-49,Female,High School,19,41-50,novice,novice
jt8ro25w,V10E5,13012,0.35,1,10,5,175000,130000,2,40-49,Female,High School,19,41-50,novice,novice
jt8ro25w,V10E5,6116,0,2,10,5,E,E,3,40-49,Female,High School,19,41-50,novice,novice
jt8ro6ek,V20E10,10945,0.36,1,20,10,143000,105000,4,25-39,Male,High School,15,31-40,intermediate,low-intermediate
jt8ro6ek,V20E10,32334,1,2,20,10,a,C,4,25-39,Male,High School,15,31-40,intermediate,low-intermediate
jt8ro6ek,V20E10,9731,0.08,0,20,10,48500,45000,4,25-39,Male,High School,15,31-40,intermediate,low-intermediate
jt8ro6ek,V20E10,8055,0.02,1,20,10,127300,130000,4,25-39,Male,High School,15,31-40,intermediate,low-intermediate
jt8ro6ek,V20E10,6686,0,2,20,10,e,E,4,25-39,Male,High School,15,31-40,intermediate,low-intermediate
jt8routr,V10E20,10722,0.1,1,10,20,115000,105000,1,60,Female,Bachelors,15,gt60,novice,novice
jt8routr,V10E20,6132,0,2,10,20,C,C,4,60,Female,Bachelors,15,gt60,novice,novice
jt8routr,V10E20,12898,0.07,0,10,20,41700,45000,3,60,Female,Bachelors,15,gt60,novice,novice
jt8routr,V10E20,18887,0.13,1,10,20,113500,130000,3,60,Female,Bachelors,15,gt60,novice,novice
jt8routr,V10E20,5381,0,2,10,20,E,E,4,60,Female,Bachelors,15,gt60,novice,novice
jt8rso7e,V5E15,34751,0.17,1,5,15,87000,105000,2,25-39,Male,Bachelors,19,21-30,intermediate,low-intermediate
jt8rso7e,V5E15,5672,0,2,5,15,C,C,3,25-39,Male,Bachelors,19,21-30,intermediate,low-intermediate
jt8rso7e,V5E15,11464,0.56,0,5,15,20000,45000,3,25-39,Male,Bachelors,19,21-30,intermediate,low-intermediate
jt8rso7e,V5E15,30399,0.5,1,5,15,65000,130000,3,25-39,Male,Bachelors,19,21-30,intermediate,low-intermediate
jt8rso7e,V5E15,4975,0,2,5,15,E,E,4,25-39,Male,Bachelors,19,21-30,intermediate,low-intermediate
jt8rthje,V5E5,14398,0,1,5,5,105000,105000,4,25-39,Male,Bachelors,23 or larger,21-30,high-intermediate,intermediate
jt8rthje,V5E5,3509,0,2,5,5,C,C,4,25-39,Male,Bachelors,23 or larger,21-30,high-intermediate,intermediate
jt8rthje,V5E5,7364,0.07,0,5,5,42000,45000,3,25-39,Male,Bachelors,23 or larger,21-30,high-intermediate,intermediate
jt8rthje,V5E5,9304,0.04,1,5,5,125000,130000,3,25-39,Male,Bachelors,23 or larger,21-30,high-intermediate,intermediate
jt8rthje,V5E5,7758,0,2,5,5,E,E,4,25-39,Male,Bachelors,23 or larger,21-30,high-intermediate,intermediate
jt8rv3ub,V5E5,17304,0,1,5,5,105000,105000,3,25-39,Female,High School,19,51-60,low-intermediate,novice
jt8rv3ub,V5E5,9999,0,2,5,5,c,C,3,25-39,Female,High School,19,51-60,low-intermediate,novice
jt8rv3ub,V5E5,32695,0.01,0,5,5,44500,45000,3,25-39,Female,High School,19,51-60,low-intermediate,novice
jt8rv3ub,V5E5,24652,0.09,1,5,5,142000,130000,3,25-39,Female,High School,19,51-60,low-intermediate,novice
jt8rv3ub,V5E5,20368,0,2,5,5,e,E,4,25-39,Female,High School,19,51-60,low-intermediate,novice
jt8rwiep,V10E15,697,0.02,1,10,15,103000,105000,4,25-39,Female,Masters,19,31-40,intermediate,high-intermediate
jt8rwiep,V10E15,809,1,2,10,15,E,C,4,25-39,Female,Masters,19,31-40,intermediate,high-intermediate
jt8rwiep,V10E15,2143,0.22,0,10,15,55000,45000,4,25-39,Female,Masters,19,31-40,intermediate,high-intermediate
jt8rwiep,V10E15,768,0.21,1,10,15,103000,130000,4,25-39,Female,Masters,19,31-40,intermediate,high-intermediate
jt8rwiep,V10E15,639,1,2,10,15,50,E,4,25-39,Female,Masters,19,31-40,intermediate,high-intermediate
jt8rycc9,V5E15,10705,0.05,1,5,15,110000,105000,2,25-39,Female,Bachelors,15,21-30,novice,novice
jt8rycc9,V5E15,6224,0,2,5,15,c,C,3,25-39,Female,Bachelors,15,21-30,novice,novice
jt8rycc9,V5E15,11471,0,0,5,15,45000,45000,2,25-39,Female,Bachelors,15,21-30,novice,novice
jt8rycc9,V5E15,8079,0.08,1,5,15,140000,130000,2,25-39,Female,Bachelors,15,21-30,novice,novice
jt8rycc9,V5E15,5920,0,2,5,15,e,E,3,25-39,Female,Bachelors,15,21-30,novice,novice
jt8rz1bl,V5E20,10985,0.05,1,5,20,110000,105000,1,40-49,Male,High School,17,gt60,novice,novice
jt8rz1bl,V5E20,5728,0,2,5,20,c,C,3,40-49,Male,High School,17,gt60,novice,novice
jt8rz1bl,V5E20,11171,0,0,5,20,45000,45000,2,40-49,Male,High School,17,gt60,novice,novice
jt8rz1bl,V5E20,8546,0,1,5,20,130000,130000,2,40-49,Male,High School,17,gt60,novice,novice
jt8rz1bl,V5E20,3782,0,2,5,20,e,E,4,40-49,Male,High School,17,gt60,novice,novice
jt8s0mcq,V10E15,15931,0,1,10,15,105000,105000,3,50-59,Male,Bachelors,23 or larger,41-50,intermediate,low-intermediate
jt8s0mcq,V10E15,6833,0,2,10,15,c,C,4,50-59,Male,Bachelors,23 or larger,41-50,intermediate,low-intermediate
jt8s0mcq,V10E15,11450,0,0,10,15,45000,45000,3,50-59,Male,Bachelors,23 or larger,41-50,intermediate,low-intermediate
jt8s0mcq,V10E15,23737,0.01,1,10,15,131000,130000,3,50-59,Male,Bachelors,23 or larger,41-50,intermediate,low-intermediate
jt8s0mcq,V10E15,4497,0,2,10,15,e,E,4,50-59,Male,Bachelors,23 or larger,41-50,intermediate,low-intermediate
jt8s0npf,V5E20,6697,0.05,1,5,20,100000,105000,2,25-39,Female,High School,19,gt60,novice,novice
jt8s0npf,V5E20,7271,0,2,5,20,c,C,2,25-39,Female,High School,19,gt60,novice,novice
jt8s0npf,V5E20,7144,0,0,5,20,45000,45000,2,25-39,Female,High School,19,gt60,novice,novice
jt8s0npf,V5E20,10458,0,1,5,20,130000,130000,2,25-39,Female,High School,19,gt60,novice,novice
jt8s0npf,V5E20,6149,0,2,5,20,e,E,3,25-39,Female,High School,19,gt60,novice,novice
jt8s1msp,V10E20,14970,0.14,1,10,20,120000,105000,2,25-39,Female,Bachelors,15,41-50,high-intermediate,novice
jt8s1msp,V10E20,6104,0,2,10,20,C,C,3,25-39,Female,Bachelors,15,41-50,high-intermediate,novice
jt8s1msp,V10E20,10277,0,0,10,20,45000,45000,3,25-39,Female,Bachelors,15,41-50,high-intermediate,novice
jt8s1msp,V10E20,14894,0,1,10,20,130000,130000,2,25-39,Female,Bachelors,15,41-50,high-intermediate,novice
jt8s1msp,V10E20,6707,0,2,10,20,E,E,4,25-39,Female,Bachelors,15,41-50,high-intermediate,novice
jt8s253q,V5E15,15643,0.05,1,5,15,100000,105000,4,40-49,Male,Bachelors,15,21-30,intermediate,low-intermediate
jt8s253q,V5E15,1242,0,2,5,15,C,C,3,40-49,Male,Bachelors,15,21-30,intermediate,low-intermediate
jt8s253q,V5E15,11914,0.11,0,5,15,40000,45000,4,40-49,Male,Bachelors,15,21-30,intermediate,low-intermediate
jt8s253q,V5E15,14747,0,1,5,15,130000,130000,3,40-49,Male,Bachelors,15,21-30,intermediate,low-intermediate
jt8s253q,V5E15,10660,1,2,5,15,C,E,3,40-49,Male,Bachelors,15,21-30,intermediate,low-intermediate
jt8s3s0q,V15E15,15194,0.33,1,15,15,140000,105000,2,40-49,Female,Bachelors,17,51-60,intermediate,novice
jt8s3s0q,V15E15,14733,0,2,15,15,C,C,3,40-49,Female,Bachelors,17,51-60,intermediate,novice
jt8s3s0q,V15E15,17762,0.56,0,15,15,70000,45000,2,40-49,Female,Bachelors,17,51-60,intermediate,novice
jt8s3s0q,V15E15,27419,0.04,1,15,15,135000,130000,2,40-49,Female,Bachelors,17,51-60,intermediate,novice
jt8s3s0q,V15E15,13724,0,2,15,15,E,E,3,40-49,Female,Bachelors,17,51-60,intermediate,novice
jt8s41tx,V5E10,17498,0.05,1,5,10,100000,105000,2,18-24,Male,Bachelors,23 or larger,41-50,high-intermediate,intermediate
jt8s41tx,V5E10,6720,0,2,5,10,C,C,3,18-24,Male,Bachelors,23 or larger,41-50,high-intermediate,intermediate
jt8s41tx,V5E10,8365,0.11,0,5,10,40000,45000,2,18-24,Male,Bachelors,23 or larger,41-50,high-intermediate,intermediate
jt8s41tx,V5E10,8998,0,1,5,10,130000,130000,3,18-24,Male,Bachelors,23 or larger,41-50,high-intermediate,intermediate
jt8s41tx,V5E10,6543,0,2,5,10,E,E,3,18-24,Male,Bachelors,23 or larger,41-50,high-intermediate,intermediate
jt8s41wt,V20E20,28799,0.1,1,20,20,115000,105000,2,25-39,Male,High School,21,21-30,novice,novice
jt8s41wt,V20E20,23128,0,2,20,20,C,C,3,25-39,Male,High School,21,21-30,novice,novice
jt8s41wt,V20E20,35438,0.11,0,20,20,40000,45000,3,25-39,Male,High School,21,21-30,novice,novice
jt8s41wt,V20E20,36377,0.04,1,20,20,135000,130000,1,25-39,Male,High School,21,21-30,novice,novice
jt8s41wt,V20E20,22443,0,2,20,20,E,E,3,25-39,Male,High School,21,21-30,novice,novice
jt8s46ge,V20E5,3844,0.05,1,20,5,110000,105000,4,40-49,Male,Bachelors,13,51-60,intermediate,intermediate
jt8s46ge,V20E5,5645,0,2,20,5,C,C,4,40-49,Male,Bachelors,13,51-60,intermediate,intermediate
jt8s46ge,V20E5,2606,0.11,0,20,5,40000,45000,4,40-49,Male,Bachelors,13,51-60,intermediate,intermediate
jt8s46ge,V20E5,4927,0.08,1,20,5,140000,130000,3,40-49,Male,Bachelors,13,51-60,intermediate,intermediate
jt8s46ge,V20E5,5571,0,2,20,5,E,E,4,40-49,Male,Bachelors,13,51-60,intermediate,intermediate
jt8s517j,V10E10,1772,0.43,1,10,10,150000,105000,3,25-39,Male,Bachelors,23 or larger,43626,intermediate,intermediate
jt8s517j,V10E10,5205,0,2,10,10,c,C,2,25-39,Male,Bachelors,23 or larger,43626,intermediate,intermediate
jt8s517j,V10E10,6976,0.07,0,10,10,48000,45000,3,25-39,Male,Bachelors,23 or larger,43626,intermediate,intermediate
jt8s517j,V10E10,771,0.54,1,10,10,60000,130000,2,25-39,Male,Bachelors,23 or larger,43626,intermediate,intermediate
jt8s517j,V10E10,941,1,2,10,10,b,E,3,25-39,Male,Bachelors,23 or larger,43626,intermediate,intermediate
jt8s5jcb,V5E10,20604,0.05,1,5,10,100000,105000,3,25-39,Male,High School,23 or larger,41-50,novice,novice
jt8s5jcb,V5E10,10992,0,2,5,10,c,C,4,25-39,Male,High School,23 or larger,41-50,novice,novice
jt8s5jcb,V5E10,12174,0.02,0,5,10,44000,45000,3,25-39,Male,High School,23 or larger,41-50,novice,novice
jt8s5jcb,V5E10,13556,0.04,1,5,10,125000,130000,3,25-39,Male,High School,23 or larger,41-50,novice,novice
jt8s5jcb,V5E10,6188,0,2,5,10,e,E,4,25-39,Male,High School,23 or larger,41-50,novice,novice
jt8s5ub7,V10E20,30009,0.24,1,10,20,130000,105000,3,40-49,Male,Bachelors,23 or larger,21-30,low-intermediate,novice
jt8s5ub7,V10E20,20031,0,2,10,20,c,C,4,40-49,Male,Bachelors,23 or larger,21-30,low-intermediate,novice
jt8s5ub7,V10E20,30192,0,0,10,20,45000,45000,4,40-49,Male,Bachelors,23 or larger,21-30,low-intermediate,novice
